year,watershed,sample,distance,otoSr,SE1,SrV,SrVcol
2012,Mill Creek,FC002-1008-2012,52.073,0.706745146,0.000102218,3.532519518,29.15121795
2012,Mill Creek,FC002-1008-2012,99.412,0.706088486,8.27E-05,3.069122518,13.74971584
2012,Mill Creek,FC002-1008-2012,137.621,0.705716399,8.19E-05,3.619431701,32.03983866
2012,Mill Creek,FC002-1008-2012,169.744,0.705498772,8.89E-05,3.026123341,12.32059154
2012,Mill Creek,FC002-1008-2012,209.306,0.704725939,9.17E-05,3.097018546,14.6768706
2012,Mill Creek,FC002-1008-2012,249.206,0.70382232,4.46E-05,3.252175807,19.83369053
2012,Mill Creek,FC002-1008-2012,287.077,0.703808001,9.55E-05,3.734177391,35.85353617
2012,Mill Creek,FC002-1008-2012,327.991,0.703988649,0.000113025,3.756438037,36.59339289
2012,Mill Creek,FC002-1008-2012,370.596,0.704127421,8.50E-05,3.503989866,28.20300401
2012,Mill Creek,FC002-1008-2012,412.863,0.703907884,6.82E-05,3.032017127,12.51647791
2012,Mill Creek,FC002-1008-2012,449.043,0.703697674,7.89E-05,2.786020107,4.34050003
2012,Mill Creek,FC002-1008-2012,485.224,0.704077358,5.55E-05,2.755089316,3.31248163
2012,Mill Creek,FC002-1008-2012,521.743,0.704003727,7.85E-05,3.125358647,15.61878461
2012,Mill Creek,FC002-1008-2012,557.247,0.703844169,8.27E-05,3.364712665,23.57397511
2012,Mill Creek,FC002-1008-2012,598.837,0.703899268,5.45E-05,3.983663509,44.14547801
2012,Mill Creek,FC002-1008-2012,619.747,0.703896768,7.77E-05,3.033998318,12.58232494
2012,Mill Creek,FC002-1008-2012,645.5,0.703996689,3.73E-05,4.050068576,46.35252246
2012,Mill Creek,FC002-1008-2012,671.458,0.703814977,0.000105611,3.718925183,35.34661249
2012,Mill Creek,FC002-1008-2012,690.81,0.704095567,0.000187546,3.766447779,36.92607753
2012,Mill Creek,FC002-1008-2012,708.475,0.704595184,2.69E-05,2.655424099,0
2012,Mill Creek,FC002-1008-2012,728.343,0.705446563,9.53E-05,3.096943955,14.67439149
2012,Mill Creek,FC002-1008-2012,770.61,0.706368038,5.33E-05,5.346731788,89.44853127
2012,Mill Creek,FC002-1008-2012,810.848,0.708468327,6.56E-05,5.607276557,98.10801937
2012,Mill Creek,FC002-1008-2012,864.95,0.708770907,2.40E-05,5.638921245,99.15976491
2012,Mill Creek,FC002-1008-2012,907.555,0.708838122,5.95E-05,5.664202053,100
2012,Mill Creek,FC003-1008-2012,4.058,0.706333519,6.34E-05,2.041886968,26.1177472
2012,Mill Creek,FC003-1008-2012,29.418,0.706261282,0.000116359,1.957083462,20.94945103
2012,Mill Creek,FC003-1008-2012,70.332,0.706181862,0.000100664,2.402200352,48.07681904
2012,Mill Creek,FC003-1008-2012,112.937,0.705894582,9.65E-05,2.809782399,72.91664973
2012,Mill Creek,FC003-1008-2012,153.513,0.70507907,0.000187623,2.37238244,46.25958521
2012,Mill Creek,FC003-1008-2012,191.384,0.70452801,9.86E-05,2.032325362,25.53502115
2012,Mill Creek,FC003-1008-2012,228.579,0.704178157,6.77E-05,1.613336347,0
2012,Mill Creek,FC003-1008-2012,269.494,0.704041664,0.000140084,1.637958018,1.500552204
2012,Mill Creek,FC003-1008-2012,311.761,0.704136065,8.65E-05,1.812187909,12.11888298
2012,Mill Creek,FC003-1008-2012,350.646,0.703953,0.000136663,1.658471175,2.750713614
2012,Mill Creek,FC003-1008-2012,392.237,0.704085453,0.000107193,1.930011578,19.29957214
2012,Mill Creek,FC003-1008-2012,434.166,0.704015316,7.39E-05,1.803992923,11.61944473
2012,Mill Creek,FC003-1008-2012,474.742,0.703952361,8.53E-05,2.033004601,25.57641695
2012,Mill Creek,FC003-1008-2012,515.994,0.704069389,8.36E-05,2.185355196,34.86132783
2012,Mill Creek,FC003-1008-2012,553.865,0.704069797,0.000203401,2.135478199,31.82160572
2012,Mill Creek,FC003-1008-2012,592.413,0.703978688,0.000119153,1.806531276,11.77414305
2012,Mill Creek,FC003-1008-2012,613.34,0.704015974,0.000123825,1.976684187,22.14400485
2012,Mill Creek,FC003-1008-2012,634.68,0.704041573,9.38E-05,2.669627165,64.37497743
2012,Mill Creek,FC003-1008-2012,655.806,0.703970468,0.000119026,2.22808935,37.46573388
2012,Mill Creek,FC003-1008-2012,675.256,0.703880799,9.00E-05,3.254177028,100
2012,Mill Creek,FC003-1008-2012,694.187,0.704369154,0.0001409,1.852344987,14.56623076
2012,Mill Creek,FC003-1008-2012,718.199,0.704874726,0.000100056,2.138092707,31.98094526
2012,Mill Creek,FC003-1008-2012,735.396,0.704922393,0.00016856,1.855988088,14.78825725
2012,Mill Creek,FC003-1008-2012,750.322,0.705582077,0.000107977,2.252676108,38.96415834
2012,Mill Creek,FC003-1008-2012,771.208,0.706144506,0.000120964,2.734910222,68.35361214
2012,Mill Creek,FC003-1008-2012,794.618,0.708405283,0.000139633,2.061297869,27.30073231
2012,Mill Creek,FC003-1008-2012,831.474,0.708598397,5.78E-05,3.079698079,89.36649054
2012,Mill Creek,FC003-1008-2012,869.345,0.708856205,7.12E-05,3.22651241,98.31399731
2012,Mill Creek,FC004-1008-2012,10.144,0.706887559,0.00014253,1.553961932,12.98229009
2012,Mill Creek,FC004-1008-2012,47.001,0.706389475,0.000141463,1.573714517,13.7789266
2012,Mill Creek,FC004-1008-2012,83.858,0.70616137,0.000127265,1.866760666,25.59769674
2012,Mill Creek,FC004-1008-2012,127.477,0.705713815,0.00012292,2.2482184,40.98217216
2012,Mill Creek,FC004-1008-2012,169.744,0.705601044,0.000139138,2.18869729,38.58164132
2012,Mill Creek,FC004-1008-2012,202.543,0.70491914,0.000135067,1.668163729,17.58813389
2012,Mill Creek,FC004-1008-2012,250.22,0.704333187,0.000152083,1.848697484,24.86919512
2012,Mill Creek,FC004-1008-2012,288.091,0.704296031,0.00013378,1.775158465,21.90331154
2012,Mill Creek,FC004-1008-2012,326.977,0.704211408,0.000135692,1.730284834,20.09352447
2012,Mill Creek,FC004-1008-2012,362.143,0.704059091,0.000123239,1.752703959,20.99770453
2012,Mill Creek,FC004-1008-2012,397.309,0.704047997,0.000130602,1.751066182,20.93165176
2012,Mill Creek,FC004-1008-2012,453.101,0.704128375,0.000164673,1.69953509,18.85336432
2012,Mill Creek,FC004-1008-2012,511.26,0.703893332,0.000143228,1.829458404,24.09326865
2012,Mill Creek,FC004-1008-2012,570.434,0.704078582,0.000122895,2.023341003,31.91269872
2012,Mill Creek,FC004-1008-2012,607.291,0.704182927,0.000137477,1.998384796,30.90619625
2012,Mill Creek,FC004-1008-2012,644.147,0.704129022,0.000153303,1.866470421,25.58599094
2012,Mill Creek,FC004-1008-2012,649.486,0.704071434,0.000117228,1.847356832,24.81512562
2012,Mill Creek,FC004-1008-2012,677.961,0.704201352,0.000133951,2.002389372,31.06770379
2012,Mill Creek,FC004-1008-2012,686.226,0.704032626,0.000125555,1.704922637,19.07064812
2012,Mill Creek,FC004-1008-2012,709.069,0.704379634,0.000139476,1.883239162,26.2622868
2012,Mill Creek,FC004-1008-2012,718.068,0.704136122,0.000165813,1.232066331,0
2012,Mill Creek,FC004-1008-2012,733.077,0.70483876,0.000124208,1.929243289,28.11766761
2012,Mill Creek,FC004-1008-2012,784.474,0.708419074,0.000138989,1.802771844,23.01697974
2012,Mill Creek,FC004-1008-2012,832.151,0.70868218,9.13E-05,2.87342662,66.1972868
2012,Mill Creek,FC004-1008-2012,877.799,0.708964524,9.45E-05,3.096525763,75.19504192
2012,Mill Creek,FC004-1008-2012,918.375,0.708972417,0.000110858,3.71156416,100
2012,Mill Creek,FC005-1008-2012,4.058,0.706013762,0.00014143,1.801378288,36.37862503
2012,Mill Creek,FC005-1008-2012,52.073,0.705616502,8.25E-05,1.605021772,23.90081084
2012,Mill Creek,FC005-1008-2012,96.707,0.705740739,6.58E-05,1.980887538,47.78585059
2012,Mill Creek,FC005-1008-2012,133.225,0.705316601,0.00012357,1.636158886,25.87947257
2012,Mill Creek,FC005-1008-2012,175.492,0.7050303,0.000127544,1.517774826,18.35655286
2012,Mill Creek,FC005-1008-2012,217.421,0.704598261,0.000115009,1.516171442,18.25466305
2012,Mill Creek,FC005-1008-2012,252.925,0.704215488,0.000121587,1.480780611,16.00569152
2012,Mill Creek,FC005-1008-2012,298.573,0.704034126,0.000113001,1.727826637,31.70465824
2012,Mill Creek,FC005-1008-2012,339.15,0.704397356,0.000134996,1.414940913,11.82179412
2012,Mill Creek,FC005-1008-2012,378.035,0.704158839,0.000129796,1.358944792,8.263423825
2012,Mill Creek,FC005-1008-2012,422.669,0.70419359,8.50E-05,1.228907825,0
2012,Mill Creek,FC005-1008-2012,466.627,0.7041987,6.62E-05,1.312263176,5.296959851
2012,Mill Creek,FC005-1008-2012,513.289,0.70424112,0.000100862,1.338633793,6.972726287
2012,Mill Creek,FC005-1008-2012,572.125,0.70412244,0.000139353,1.374587136,9.25744361
2012,Mill Creek,FC005-1008-2012,616.759,0.70431581,0.000110519,1.724676191,31.50445771
2012,Mill Creek,FC005-1008-2012,651.248,0.704188857,0.000107303,1.540120917,19.77657383
2012,Mill Creek,FC005-1008-2012,685.738,0.704242296,0.000101713,1.649147645,26.70486571
2012,Mill Creek,FC005-1008-2012,704.467,0.703900695,0.000115634,1.234499688,0.355344599
2012,Mill Creek,FC005-1008-2012,731.048,0.70402966,0.000104102,1.808263344,36.81614782
2012,Mill Creek,FC005-1008-2012,744.169,0.704242594,8.91E-05,1.53822951,19.65638111
2012,Mill Creek,FC005-1008-2012,770.61,0.70484786,9.71E-05,1.776874975,34.82151966
2012,Mill Creek,FC005-1008-2012,804.762,0.705812379,9.95E-05,2.087108974,54.53587533
2012,Mill Creek,FC005-1008-2012,848.719,0.707988008,0.000163621,2.596171846,86.8851554
2012,Mill Creek,FC005-1008-2012,887.267,0.708621411,6.35E-05,2.80255296,100
2012,Mill Creek,FC005-1008-2012,930.548,0.708829678,9.62E-05,2.397441208,74.25647352
2012,Mill Creek,FC006-1008-2012,6.086,0.706231683,0.000102678,2.967493588,39.4677254
2012,Mill Creek,FC006-1008-2012,45.31,0.705986729,0.000137997,2.071581413,9.180924044
2012,Mill Creek,FC006-1008-2012,81.152,0.705728291,7.47E-05,1.906101107,3.586771741
2012,Mill Creek,FC006-1008-2012,115.304,0.705935331,7.34E-05,2.834940183,34.98668501
2012,Mill Creek,FC006-1008-2012,161.29,0.705319869,9.99E-05,2.550120537,25.35820101
2012,Mill Creek,FC006-1008-2012,203.895,0.704862805,0.000138851,2.367387431,19.18080836
2012,Mill Creek,FC006-1008-2012,246.501,0.704297165,0.000120349,2.02679729,7.666972258
2012,Mill Creek,FC006-1008-2012,289.782,0.704177102,7.05E-05,2.758507393,32.40283272
2012,Mill Creek,FC006-1008-2012,331.711,0.704236255,0.000103352,3.054538805,42.4103366
2012,Mill Creek,FC006-1008-2012,373.977,0.704012545,9.63E-05,2.660842238,29.1012087
2012,Mill Creek,FC006-1008-2012,412.525,0.703859647,6.05E-05,2.794678747,33.62562513
2012,Mill Creek,FC006-1008-2012,467.979,0.703961321,5.46E-05,2.656166461,28.9431415
2012,Mill Creek,FC006-1008-2012,523.771,0.703992968,0.000111243,2.652624173,28.82339252
2012,Mill Creek,FC006-1008-2012,576.52,0.703900479,8.04E-05,2.885736437,36.70388017
2012,Mill Creek,FC006-1008-2012,621.154,0.703911029,5.66E-05,2.808060546,34.07800417
2012,Mill Creek,FC006-1008-2012,655.306,0.704068628,5.99E-05,2.713672696,30.88717125
2012,Mill Creek,FC006-1008-2012,689.458,0.704069268,8.73E-05,2.803641189,33.92860539
2012,Mill Creek,FC006-1008-2012,722.933,0.704154537,6.33E-05,2.712583172,30.85033929
2012,Mill Creek,FC006-1008-2012,735.598,0.703884929,8.37E-05,2.203252568,13.63213949
2012,Mill Creek,FC006-1008-2012,749.307,0.704243678,9.59E-05,3.239874558,48.67571316
2012,Mill Creek,FC006-1008-2012,759.195,0.704115022,0.000103196,1.800001013,0
2012,Mill Creek,FC006-1008-2012,779.063,0.704223733,6.98E-05,2.57760378,26.28728708
2012,Mill Creek,FC006-1008-2012,814.906,0.70492608,8.07E-05,2.896765497,37.07672358
2012,Mill Creek,FC006-1008-2012,847.367,0.707523116,9.61E-05,4.273826009,83.62900778
2012,Mill Creek,FC006-1008-2012,877.461,0.708507383,6.53E-05,4.758095413,100
2012,Mill Creek,FC007-1008-2012,1.691,0.706464882,0.000100742,1.202973453,0
2012,Mill Creek,FC007-1008-2012,38.886,0.706683411,0.000103743,1.453818099,10.86740395
2012,Mill Creek,FC007-1008-2012,74.052,0.70618255,8.88E-05,1.634114775,18.67844094
2012,Mill Creek,FC007-1008-2012,107.527,0.706278506,8.46E-05,1.853390209,28.1781642
2012,Mill Creek,FC007-1008-2012,146.074,0.705813746,9.57E-05,1.91916178,31.02760205
2012,Mill Creek,FC007-1008-2012,181.917,0.705299271,7.05E-05,1.684064751,20.84243597
2012,Mill Creek,FC007-1008-2012,217.759,0.704800593,7.50E-05,1.623658801,18.22545422
2012,Mill Creek,FC007-1008-2012,257.659,0.703981308,5.49E-05,1.793774882,25.5954348
2012,Mill Creek,FC007-1008-2012,298.911,0.703923559,6.42E-05,2.833152085,70.62462757
2012,Mill Creek,FC007-1008-2012,337.459,0.704022845,5.06E-05,2.814444263,69.81414403
2012,Mill Creek,FC007-1008-2012,372.625,0.703972063,7.85E-05,2.147217344,40.90770903
2012,Mill Creek,FC007-1008-2012,412.525,0.703819947,7.97E-05,1.944437616,32.12263328
2012,Mill Creek,FC007-1008-2012,456.821,0.703903233,7.94E-05,1.91589986,30.88628509
2012,Mill Creek,FC007-1008-2012,497.735,0.703822758,8.23E-05,1.883725245,29.49237638
2012,Mill Creek,FC007-1008-2012,537.297,0.70380353,6.25E-05,2.127691636,40.061792
2012,Mill Creek,FC007-1008-2012,581.254,0.70391724,8.65E-05,1.96924494,33.19736704
2012,Mill Creek,FC007-1008-2012,603.175,0.703823418,0.000118252,1.891688996,29.83739191
2012,Mill Creek,FC007-1008-2012,623.183,0.703952449,8.37E-05,1.86706034,28.77039862
2012,Mill Creek,FC007-1008-2012,642.435,0.703758498,0.000101363,1.859248096,28.43194687
2012,Mill Creek,FC007-1008-2012,666.464,0.703850905,8.21E-05,2.071517598,37.62815042
2012,Mill Creek,FC007-1008-2012,681.851,0.70381481,4.46E-05,2.237369073,44.81337443
2012,Mill Creek,FC007-1008-2012,704.674,0.70404603,9.48E-05,2.008758041,34.90920278
2012,Mill Creek,FC007-1008-2012,720.339,0.704210229,8.80E-05,2.013629848,35.12026527
2012,Mill Creek,FC007-1008-2012,745.926,0.704478029,9.03E-05,2.025628243,35.64007467
2012,Mill Creek,FC007-1008-2012,779.74,0.705378883,8.30E-05,2.564769048,58.99740362
2012,Mill Creek,FC007-1008-2012,808.819,0.707944161,8.20E-05,3.306185326,91.11796237
2012,Mill Creek,FC007-1008-2012,853.791,0.70857788,4.63E-05,3.511203157,100
2012,Mill Creek,FC008-1008-2012,20.288,0.706544919,5.77E-05,2.475453219,9.422388569
2012,Mill Creek,FC008-1008-2012,60.526,0.706107475,5.74E-05,2.519913867,11.65816332
2012,Mill Creek,FC008-1008-2012,92.987,0.705960519,7.51E-05,2.908995074,31.22373373
2012,Mill Creek,FC008-1008-2012,135.592,0.70548388,6.05E-05,2.878430732,29.68675693
2012,Mill Creek,FC008-1008-2012,173.801,0.705091447,9.24E-05,2.517552052,11.53939568
2012,Mill Creek,FC008-1008-2012,216.068,0.704530131,6.70E-05,2.448169218,8.050368968
2012,Mill Creek,FC008-1008-2012,250.22,0.70405837,6.79E-05,2.288079468,0
2012,Mill Creek,FC008-1008-2012,289.444,0.70391614,9.07E-05,2.802455003,25.86619596
2012,Mill Creek,FC008-1008-2012,332.387,0.704047268,5.76E-05,3.148919427,43.28871331
2012,Mill Creek,FC008-1008-2012,369.92,0.70406624,4.15E-05,2.743765984,22.91492483
2012,Mill Creek,FC008-1008-2012,411.172,0.704003177,5.61E-05,2.74246033,22.84926793
2012,Mill Creek,FC008-1008-2012,453.439,0.70403117,6.02E-05,2.647073449,18.05258615
2012,Mill Creek,FC008-1008-2012,487.253,0.70396537,8.37E-05,2.453041914,8.295400275
2012,Mill Creek,FC008-1008-2012,531.21,0.70398446,4.53E-05,2.420813695,6.674752768
2012,Mill Creek,FC008-1008-2012,572.463,0.70393775,6.36E-05,2.786605975,25.06920225
2012,Mill Creek,FC008-1008-2012,614.392,0.704083083,6.90E-05,2.711266179,21.28062019
2012,Mill Creek,FC008-1008-2012,651.586,0.704069492,7.12E-05,2.753794654,23.41923253
2012,Mill Creek,FC008-1008-2012,690.134,0.704025287,5.30E-05,2.951221857,33.347175
2012,Mill Creek,FC008-1008-2012,719.89,0.704252959,6.80E-05,2.638465298,17.61971152
2012,Mill Creek,FC008-1008-2012,751.674,0.704401903,5.64E-05,2.557605007,13.55352254
2012,Mill Creek,FC008-1008-2012,785.826,0.704298254,6.67E-05,2.75113475,23.28547501
2012,Mill Creek,FC008-1008-2012,800.577,0.704381388,8.77E-05,2.485502181,9.927716686
2012,Mill Creek,FC008-1008-2012,820.992,0.7044091,6.02E-05,2.883087574,29.92093368
2012,Mill Creek,FC008-1008-2012,827.49,0.705390574,9.79E-05,2.920272797,31.79085205
2012,Mill Creek,FC008-1008-2012,863.597,0.70740995,8.54E-05,3.389466357,55.38500018
2012,Mill Creek,FC008-1008-2012,895.72,0.708345747,6.88E-05,3.556550847,63.78711083
2012,Mill Creek,FC008-1008-2012,925.138,0.708774651,8.04E-05,3.725180073,72.266901
2012,Mill Creek,FC008-1008-2012,972.139,0.708913576,6.84E-05,3.930728837,82.60324915
2012,Mill Creek,FC008-1008-2012,1015.082,0.708952369,7.30E-05,4.276680868,100
2012,Mill Creek,FC011-1005-2012,14.878,0.706808233,0.000107852,2.029862607,0
2012,Mill Creek,FC011-1005-2012,55.792,0.706673194,6.18E-05,2.516004225,18.31970988
2012,Mill Creek,FC011-1005-2012,99.412,0.706086316,7.55E-05,2.52486415,18.65358637
2012,Mill Creek,FC011-1005-2012,138.297,0.705646416,6.58E-05,2.365331399,12.64177087
2012,Mill Creek,FC011-1005-2012,183.946,0.705203491,5.42E-05,2.319024618,10.89675097
2012,Mill Creek,FC011-1005-2012,225.536,0.70441392,6.75E-05,2.23158941,7.601851742
2012,Mill Creek,FC011-1005-2012,264.084,0.703880215,7.28E-05,2.563648463,20.11513036
2012,Mill Creek,FC011-1005-2012,301.617,0.703966433,8.21E-05,2.381244203,13.24142731
2012,Mill Creek,FC011-1005-2012,343.207,0.703878816,5.79E-05,2.59703875,21.37340644
2012,Mill Creek,FC011-1005-2012,381.078,0.703829498,8.37E-05,2.385921015,13.4176678
2012,Mill Creek,FC011-1005-2012,418.273,0.703909925,5.10E-05,2.455613486,16.04395159
2012,Mill Creek,FC011-1005-2012,434.573,0.703822668,7.60E-05,2.165643227,5.116742681
2012,Mill Creek,FC011-1005-2012,459.188,0.703935257,7.71E-05,2.247889872,8.216116647
2012,Mill Creek,FC011-1005-2012,473.812,0.703901122,6.94E-05,2.243787497,8.061523177
2012,Mill Creek,FC011-1005-2012,500.102,0.703910475,6.87E-05,2.550639066,19.6248856
2012,Mill Creek,FC011-1005-2012,540.678,0.703917132,5.97E-05,2.799991065,29.02144025
2012,Mill Creek,FC011-1005-2012,583.283,0.703870479,6.57E-05,2.51146203,18.14854228
2012,Mill Creek,FC011-1005-2012,624.197,0.703906385,7.53E-05,2.58181768,20.79981723
2012,Mill Creek,FC011-1005-2012,669.169,0.704032626,5.09E-05,2.393120118,13.68895805
2012,Mill Creek,FC011-1005-2012,709.408,0.705109674,5.79E-05,2.499321845,17.69105282
2012,Mill Creek,FC011-1005-2012,746.602,0.70816684,6.33E-05,4.683516083,100
2012,Mill Creek,FC011-1005-2012,789.207,0.70881676,4.38E-05,4.361932428,87.88147518
2012,Mill Creek,FC011-1005-2012,826.74,0.708944205,2.92E-05,4.413590494,89.82815234
2012,Mill Creek,FC011-1005-2012,865.626,0.708988493,4.72E-05,4.435948705,90.67069682
2012,Mill Creek,FC011-1005-2012,904.85,0.709030714,5.33E-05,4.590613251,96.4990594
2012,Mill Creek,FC012-1005-2012,2.029,0.705626169,0.000127287,1.952262464,9.983806885
2012,Mill Creek,FC012-1005-2012,24.346,0.706137475,7.60E-05,2.006762267,11.40593284
2012,Mill Creek,FC012-1005-2012,67.289,0.705198881,7.79E-05,1.569655349,0
2012,Mill Creek,FC012-1005-2012,104.822,0.705462872,6.92E-05,2.291617875,18.83899738
2012,Mill Creek,FC012-1005-2012,144.384,0.704910807,0.000124684,2.4731738,23.57654465
2012,Mill Creek,FC012-1005-2012,183.607,0.704585719,0.000117066,2.584215637,26.47408684
2012,Mill Creek,FC012-1005-2012,224.184,0.70415351,8.99E-05,2.129489965,14.60840762
2012,Mill Creek,FC012-1005-2012,263.745,0.703992757,8.62E-05,2.412057609,21.98176969
2012,Mill Creek,FC012-1005-2012,305.674,0.704033686,9.09E-05,2.321994474,19.63164887
2012,Mill Creek,FC012-1005-2012,342.869,0.703976485,0.000112594,2.171885289,15.7146775
2012,Mill Creek,FC012-1005-2012,385.812,0.704028877,7.90E-05,2.0235241,11.8433186
2012,Mill Creek,FC012-1005-2012,428.079,0.704068127,9.14E-05,1.936321035,9.567828869
2012,Mill Creek,FC012-1005-2012,470.346,0.704055364,6.02E-05,1.996600196,11.14076225
2012,Mill Creek,FC012-1005-2012,509.57,0.703952014,0.000116998,1.965681095,10.33395464
2012,Mill Creek,FC012-1005-2012,553.189,0.703797536,6.36E-05,1.902519624,8.68580983
2012,Mill Creek,FC012-1005-2012,594.103,0.703909545,1.00E-04,2.125142768,14.49497121
2012,Mill Creek,FC012-1005-2012,614.226,0.703999074,0.7039219,2.682797822,29.04650502
2012,Mill Creek,FC012-1005-2012,635.018,0.704050209,0.000101572,2.266074269,18.17245873
2012,Mill Creek,FC012-1005-2012,652.272,0.703909112,0.703831948,2.542195795,25.37761484
2012,Mill Creek,FC012-1005-2012,671.198,0.704206664,8.14E-05,2.311324794,19.35323265
2012,Mill Creek,FC012-1005-2012,693.391,0.704314877,0.704237668,2.366099875,20.78254175
2012,Mill Creek,FC012-1005-2012,716.508,0.704919694,9.81E-05,2.409934678,21.92637361
2012,Mill Creek,FC012-1005-2012,752.013,0.707158424,9.83E-05,3.25415384,43.95555381
2012,Mill Creek,FC012-1005-2012,793.265,0.708657953,6.64E-05,4.017756232,63.88110804
2012,Mill Creek,FC012-1005-2012,830.798,0.708833162,8.06E-05,4.172198821,67.9111559
2012,Mill Creek,FC012-1005-2012,870.698,0.708965608,7.10E-05,5.401932149,100
2014,Mill Creek,FC10-09-14-#1,5.072,0.705859041,0.000121618,2.320385076,31.70651891
2014,Mill Creek,FC10-09-14-#1,39.562,0.706146667,0.000104287,2.502728335,37.82301707
2014,Mill Creek,FC10-09-14-#1,70.67,0.705929333,8.73E-05,2.789789065,47.45214422
2014,Mill Creek,FC10-09-14-#1,105.498,0.705539578,9.50E-05,2.386349789,33.91923052
2014,Mill Creek,FC10-09-14-#1,151.485,0.705120312,7.22E-05,2.168114818,26.59878552
2014,Mill Creek,FC10-09-14-#1,195.104,0.704490421,6.98E-05,2.029463493,21.94788382
2014,Mill Creek,FC10-09-14-#1,235.004,0.703848514,7.37E-05,1.936019147,18.81339904
2014,Mill Creek,FC10-09-14-#1,274.228,0.704068498,0.000113699,2.224831492,28.50128213
2014,Mill Creek,FC10-09-14-#1,318.185,0.703951271,8.51E-05,2.079156719,23.61478682
2014,Mill Creek,FC10-09-14-#1,360.114,0.704011333,0.000141966,2.116129178,24.85498609
2014,Mill Creek,FC10-09-14-#1,400.014,0.703955133,9.68E-05,2.535157066,38.91080213
2014,Mill Creek,FC10-09-14-#1,435.856,0.704012135,6.94E-05,2.290648868,30.70905149
2014,Mill Creek,FC10-09-14-#1,463.245,0.703966196,4.37E-05,2.039788274,22.29421691
2014,Mill Creek,FC10-09-14-#1,490.296,0.703950131,0.000100794,2.009538486,21.27952202
2014,Mill Creek,FC10-09-14-#1,526.815,0.704050658,8.33E-05,2.057064391,22.87372469
2014,Mill Creek,FC10-09-14-#1,542.576,0.703955117,0.000131178,1.375159582,0
2014,Mill Creek,FC10-09-14-#1,560.29,0.703894276,7.46E-05,1.956210423,19.49069253
2014,Mill Creek,FC10-09-14-#1,573.596,0.704131146,0.000123771,1.752612501,12.66123078
2014,Mill Creek,FC10-09-14-#1,600.19,0.704220234,8.02E-05,2.195575505,27.51992318
2014,Mill Creek,FC10-09-14-#1,623.118,0.70424256,0.000106839,1.833696227,15.38109255
2014,Mill Creek,FC10-09-14-#1,637.385,0.704718145,0.000100223,2.262255195,29.75661788
2014,Mill Creek,FC10-09-14-#1,656.666,0.705118916,6.38E-05,2.581223706,40.45605541
2014,Mill Creek,FC10-09-14-#1,682.357,0.706199823,0.000107245,3.183959205,60.67413524
2014,Mill Creek,FC10-09-14-#1,718.537,0.708365447,6.81E-05,3.42551854,68.77696962
2014,Mill Creek,FC10-09-14-#1,760.466,0.708837915,9.64E-05,4.356330415,100
2014,Mill Creek,FC10-09-14-#1,800.028,0.709052256,9.17E-05,4.144493132,92.89415821
2013,Mill Creek,FC10-1-13 001,8.453,0.705792308,2.05E-05,2.703686578,95.05810375
2013,Mill Creek,FC10-1-13 001,54.778,0.705973629,9.30E-05,1.881605498,42.90300437
2013,Mill Creek,FC10-1-13 001,99.074,0.706175733,0.000101336,2.660778203,92.33587766
2013,Mill Creek,FC10-1-13 001,135.93,0.705781804,7.27E-05,2.738485735,97.2658586
2013,Mill Creek,FC10-1-13 001,177.521,0.705245623,9.67E-05,2.781581922,100
2013,Mill Creek,FC10-1-13 001,213.363,0.704743973,9.71E-05,2.41126423,76.50602051
2013,Mill Creek,FC10-1-13 001,258.335,0.703883324,9.56E-05,2.043472148,53.17227272
2013,Mill Creek,FC10-1-13 001,301.278,0.704012656,9.39E-05,2.031019567,52.38224651
2013,Mill Creek,FC10-1-13 001,344.222,0.703983717,7.80E-05,1.911879461,44.82366838
2013,Mill Creek,FC10-1-13 001,384.122,0.70394,0.000110551,1.782157633,36.59375652
2013,Mill Creek,FC10-1-13 001,427.403,0.703769185,9.76E-05,1.568172964,23.01797677
2013,Mill Creek,FC10-1-13 001,465.612,0.703982128,0.000113118,1.566009357,22.88071155
2013,Mill Creek,FC10-1-13 001,510.246,0.704038005,0.000105801,1.805037291,38.04530536
2013,Mill Creek,FC10-1-13 001,553.527,0.703967437,9.73E-05,1.690713824,30.79230814
2013,Mill Creek,FC10-1-13 001,598.161,0.703694721,0.00011061,1.760810266,35.23942046
2013,Mill Creek,FC10-1-13 001,657.673,0.70395543,8.67E-05,1.806377684,38.1303436
2013,Mill Creek,FC10-1-13 001,689.119,0.703895675,8.83E-05,1.341794217,8.655882404
2013,Mill Creek,FC10-1-13 001,719.89,0.704146296,6.24E-05,1.551381776,21.95269732
2013,Mill Creek,FC10-1-13 001,728.882,0.704279884,0.000115821,1.20535814,0
2013,Mill Creek,FC10-1-13 001,747.617,0.704068265,0.000127201,1.721615828,32.75281682
2013,Mill Creek,FC10-1-13 001,753.166,0.704272144,0.00011408,1.418337711,13.51201355
2013,Mill Creek,FC10-1-13 001,775.006,0.704367499,0.000103654,1.814858394,38.66838332
2013,Mill Creek,FC10-1-13 001,781.725,0.704728091,0.000101381,1.507950002,19.19726535
2013,Mill Creek,FC10-1-13 001,816.596,0.706123177,0.000206927,2.162926896,60.7508126
2013,Mill Creek,FC10-1-13 001,865.964,0.708438736,0.000101908,2.426640918,77.48156017
2013,Mill Creek,FC10-1-13 001,914.994,0.70867314,8.76E-05,2.21421997,64.00498721
